,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ely_gt1_repay_cnt_rf_due_p66d,-0.056988654599904195,222.10776713435965,266.046496918663,0.002946428520807287,0.001403034680301912,0.0765952582558857,1.7555494578126773,0.5685,0.12652402291869602,0.002946428520807007
ely_gt1_repay_amt_rf_due_median_p7d,-0.06460243578718364,84.4772935704095,87.69218786548537,0.00367110507119639,0.002705665608226346,0.09960090810506075,1.6759291744335245,0.5601,0.10930767002220654,0.003671105071195963
normal_days_rf_repay_mean_p66d,-0.08803290225444001,535.6551927232371,561.3773906394632,0.006762474661103968,0.002808471703053814,0.18721582719292001,3.1704041240514695,0.6007,0.16443263272085185,0.006762474661100935
ovd_gt0_repay_amt_rf_repay_min_p7d,0.1396422710732841,495.64312256337,653.7931524081093,0.011783798921592648,0.03420302386024843,0.25512610268104335,3.1506312221302686,0.5745,0.14975159250973907,0.01178379892159154
ord_amt_mean_p36d,-0.0523111441235526,143.7809977840371,200.29546808570592,0.003008461885535052,0.0009215704849885962,0.07718787669118715,2.494670927772801,0.5625,0.10891774685121647,0.003008461885535758
ely_gt1_repay_amt_rf_repay_rto_p96d,-0.07580226698289726,398.3191686012504,403.6888526737208,0.004338024574438937,0.0025193256870490576,0.11164189629176283,0.824897915191833,0.5875,0.14868080985045873,0.0043380245744392395
ely_gt14_repay_amt_rf_due_sum_p7d,-0.05896546815776092,70.32893468373875,70.09136000445687,0.003350137797525521,0.007354834983412861,0.10081601777742671,1.3815299613846503,0.5365,0.07297418123048371,0.0033501377975237506
repay_amt_in_table_rf_due_min_p66d,0.012377503779822524,10.444961817199458,356.9255795473745,0.004128070850382859,0.0013223335628663132,0.11019595373501093,2.4010633729319704,0.5191,0.09456951352960419,0.004128070850382781
normal_days_rf_due_max_p96d,-0.08705905751782363,520.7323693174546,533.2234202217651,0.006324073865166924,0.0025480899105686716,0.17374475414508067,3.046366096068428,0.6019,0.15930641983494387,0.006324073865167366
ely_gt3_repay_oid_rto_rf_repay_p96d,-0.07677942056093262,408.71597209641175,407.1247140973378,0.004409537024764099,0.00326738971834046,0.11387826014647423,0.8214853976147399,0.5848,0.15840578584083692,0.004409537024764798
ely_gt3_repay_amt_rf_due_max_p186d,-0.08219184025780252,463.75657930408835,478.75230316281807,0.005873088533164872,0.0033193048779925414,0.164562357432471,2.4932106545956194,0.5889,0.157495048671613,0.005873088533164172
ovd_days_rf_repay_median_p186d,0.1053584910729952,775.8729618969566,767.5734022895093,0.0057181317088701444,0.012878540816713404,0.12777545670309115,2.205158398846008,0.5552,0.10898064315512403,0.0057181317088705295
ely_gt14_repay_rto_rf_due_p66d,-0.07732979357094225,410.0838964595213,413.35393245446505,0.0056604401960456685,0.006168086502141201,0.17389209490665186,2.2982427453577188,0.566,0.1286377439918578,0.005660440196046711
ely_gt1_repay_amt_rf_repay_rto_p7d,-0.0773951850272688,149.8814367622386,148.9956247872905,0.004447563014731648,0.004460819613205786,0.11466109455151796,0.6965591189004003,0.5823,0.16461071492757684,0.004447563014731625
ely_gt30_repay_amt_rf_repay_mean_p96d,-0.05316639147086452,195.3745026452988,194.82789767157868,0.00260832017861512,0.0056092339245242895,0.0772823157220883,1.1443180463514855,0.5338,0.06753569601431464,0.002608320178616884
normal_repay_rto_rf_due_p7d,-0.14793466238502154,450.99914387922075,443.49544993876975,0.010349687583186662,0.027982812651364635,0.21991864069531228,2.7428570426473717,0.571,0.1410534683161211,0.010349687583186194
normal_days_rf_due_mean_p36d,-0.08569227705145602,503.76148943004824,508.53968765935235,0.00611809877483227,0.0027321629063568765,0.1696624301968771,2.6403610759671694,0.5979,0.15870861379233858,0.006118098774832157
ovd_gt0_repay_amt_rf_due_mean_p66d,0.09359649056789403,602.4411447756132,817.7915665599141,0.006175702812229178,0.015582499558064815,0.13751650905498627,2.1814654877484183,0.5552,0.11100457931029653,0.006175702812230497
normal_days_rf_due_max_p36d,-0.08530546414691648,499.1905564732217,517.9814236862826,0.006145204868444332,0.0026730250954759838,0.1682448993076017,2.9084666184952113,0.5983,0.15914032084242685,0.006145204868443586
ely_gt14_repay_rto_rf_due_p186d,-0.07652549619820102,401.65384045778245,401.9960816755398,0.005560494765388335,0.0060404041505676956,0.17299068175095653,2.304887932498641,0.5649,0.12573012339589806,0.00556049476538911
ovd_days_rf_due_mean_p66d,0.11515134142709446,916.0293236759785,904.2235626022753,0.006534323204177073,0.016532259024533476,0.1442081678085499,2.4601394689973306,0.5562,0.11100457931029653,0.006534323204178345
normal_repay_oid_rto_rf_due_p7d,-0.14793466238502154,450.99914387922075,443.49544993876975,0.010349687583186662,0.027982812651364635,0.21991864069531228,2.7428570426473717,0.571,0.1410534683161211,0.010349687583186194
repay_amt_in_table_rf_repay_std_p36d,-0.04470617355095027,134.14914601294572,254.8099420438159,0.0032039615012315337,0.0010262784881080484,0.08857927982249299,2.252131625547258,0.5528,0.09901245817512216,0.0032039615012340824
province_,0.04870617851016262,166.98320944237355,171.22712238081948,0.0017438512059355094,0.0005439216257253444,0.043533006772958696,1.8008529716443027,0.5592,0.08638339839035825,0.0017438512059354875
ely_gt0_repay_oid_rto_rf_due_p7d,-0.08853196629403288,159.23681652579663,158.00440865763085,0.005770836559703063,0.0057708554998792206,0.14445451342656263,0.776036541436076,0.5931,0.1861439580657449,0.005770836559702069
ely_gt0_repay_oid_rto_rf_repay_p36d,-0.07628529454632851,392.10324446483315,389.83305963524276,0.004099129219290676,0.0042217387289933146,0.10170642141198519,0.6417497558892331,0.5792,0.15848299197411747,0.004099129219291538
ely_gt3_repay_oid_cnt_rf_due_p96d,-0.05110261182563216,178.52716293171582,251.810815549702,0.0028413969627941738,0.0016968467907756437,0.07447642124920496,1.7586523364438436,0.5606,0.12265017643793574,0.0028413969627950047
ovd_gt1_repay_amt_rf_due_max_p66d,0.09489960272124415,619.4865994482684,613.925555519327,0.004129402918389591,0.02701232622942848,0.08888082209622367,1.496413519820346,0.5297,0.05939589620046628,0.004129402918389893
ely_gt0_repay_amt_rf_due_rto_p66d,-0.0797279435557019,433.78195677060893,431.0618611128626,0.0045723667718464145,0.003359652872854914,0.11549236959178552,0.7492467590724412,0.588,0.16133632546668986,0.004572366771848931
ord_succ_amt_max_freq_p7d,-0.07890974396739976,123.48565756702568,128.08649840489613,0.005156631689955504,0.0018567509523694566,0.14511958783438555,2.9885663410713486,0.5957,0.1399974339925133,0.005156631689953872
ely_gt14_repay_amt_rf_repay_mean_p66d,-0.07152441453334582,352.65702728950737,370.6554486448553,0.004767060429273551,0.005173206307356213,0.1371900280539651,2.010293333419085,0.5629,0.12403847718367733,0.004767060429271908
normal_repay_amt_rf_due_mean_p66d,-0.05844718072365647,233.66164896397032,322.14514783911056,0.0038366291772107264,0.001154940467224491,0.1051749007614939,2.5793790699113375,0.5715,0.11383548051486847,0.0038366291772110725
ord_succ_amt_median_p7d,-0.08314235692937492,137.18283319262733,145.86680327838056,0.005714724134877502,0.001973335463250841,0.15860807903431148,2.923652509980678,0.6022,0.14098363270166925,0.005714724134876266
normal_repay_amt_rf_due_mean_p186d,-0.06548892162716752,293.6913330419994,371.9810671103701,0.004394167340141697,0.0013227761815892826,0.12036708258105676,2.798279644840613,0.5801,0.1234660816169667,0.0043941673401416085
ely_gt3_repay_cnt_rf_repay_p66d,-0.077180288141823,410.9831433651691,427.9719370989135,0.005380172400040573,0.0030833348498620163,0.1553790088584537,2.3928572028017077,0.5826,0.1467665350942593,0.005380172400037934
ovd_gt1_repay_amt_rf_due_rto_p36d,0.09903853129356566,663.7079389266517,657.217490135178,0.004214288673115241,0.03577135529779007,0.08846571053469983,1.6844206024708939,0.5263,0.052519964672082836,0.004214288673116181
ovd_gt0_repay_amt_rf_due_sum_p66d,0.09607236706300673,635.0358913336286,876.2397699523357,0.006475812352533361,0.01682066615581879,0.14342585945348066,2.3740272832336657,0.5552,0.11123638674394039,0.0064758123525336915
ord_succ_amt_max_in1d_p7d,-0.09137259686054612,165.92644716817767,177.1928347924593,0.0071335972152920535,0.002394446889867196,0.20472297979777504,3.393774075491101,0.6115,0.15397066739257204,0.007133597215290226
ely_gt0_repay_amt_rf_due_std_p36d,-0.033515643383041194,48.27517905707194,128.92351842718762,0.0023755049371687043,0.0008345639840709326,0.08251508695602898,2.168832427316536,0.5405,0.09851373701972199,0.0023755049371672475
ovd_days_rf_due_sum_p36d,0.12201900816408981,1029.2251441808419,1014.5234430731773,0.006945593534937677,0.021363694343337035,0.15088325116780393,2.6019915283824693,0.5524,0.1038546714965917,0.006945593534937638
ely_gt1_repay_oid_cnt_rf_repay_p36d,-0.04463971385492174,133.74979746097563,231.91539555901676,0.0026373413855107497,0.0015445745219810091,0.0680580516107171,1.5704639726978846,0.558,0.11907090274754584,0.0026373413855123188
nty_ord_succ_amt_rto_p186d,-0.03833929787929233,74.57484094680508,74.47894153630938,0.000892473286155937,0.002435231820097101,0.020617245156065646,1.068773670026572,0.5178,0.03529963856742948,0.0008924732861550673
repay_amt_in_table_rf_due_max_p36d,-0.05226811420799116,186.5531103398356,449.21990494651106,0.005349040362517599,0.0016102218254197746,0.14795515115694027,3.2249481462964793,0.5639,0.1383373640332035,0.005349040362518005
repay_amt_in_table_rf_due_mean_p186d,-0.055088950443389885,207.55721702768767,312.1244414931061,0.003830520720972952,0.0011531016694696456,0.1068005501636251,2.7357690505510366,0.5674,0.1192058223356075,0.0038305207209714943
ely_gt30_repay_cnt_rf_due_p66d,-0.04950170650973092,167.4480262018218,167.04260922361007,0.0022371120696429436,0.0050226405207346924,0.06571693371077003,1.0743453425446123,0.5306,0.061169282453552576,0.002237112069643222
ovd_gt0_repay_amt_rf_repay_min_p186d,0.08847290985254411,545.3020712080568,722.6358239876333,0.005526708625468946,0.012618636998245638,0.12425690916226043,2.2290183765358944,0.5542,0.10934940871242096,0.005526708625470605
ovd_gt1_repay_amt_rf_repay_median_p7d,0.14532878428168564,537.7209034217127,526.406233898721,0.008208548258870407,0.06133541714394679,0.1718667947672091,2.0484872263586587,0.5419,0.08389937342822262,0.008208548258870983
normal_repay_amt_rf_due_median_p96d,-0.038544533050701824,101.45039815153993,211.60851127312924,0.002536653612686013,0.0007636089146082145,0.06923519389210586,2.0204259462490057,0.5472,0.08853247313330503,0.0025366536126868785
normal_repay_amt_rf_due_median_p7d,-0.05573216892382303,62.804221379716054,88.00784425615574,0.003176627534331955,0.0009562601877041619,0.07968832563047752,2.1114801651744086,0.5673,0.0942708782517136,0.003176627534330769
ely_gt30_repay_rto_rf_due_p36d,-0.05243668540107032,187.7616880089236,187.25091656148976,0.002674374831480697,0.006751008002843592,0.08309409137625541,1.385057683398467,0.53,0.05999323520762723,0.0026743748314795473
ord_succ_amt_max_p7d,-0.09107398913158728,164.83466064419346,178.82440452131976,0.006924722419617557,0.002615128344706243,0.19052837696399444,4.742931843390426,0.6119,0.16683307834807748,0.006924722419615947
repay_amt_in_table_rf_repay_sum_p7d,-0.06358868765140126,101.18176589245905,171.71979347521943,0.005599656073305204,0.0016860574109718006,0.1576654042854207,3.275587463608292,0.578,0.13484251310901152,0.005599656073305008
ord_succ_amt_last_p1d,-0.0851130928793046,49.52542120590284,65.59838316474296,0.0069980619511259,0.002450289256086818,0.19036241352449182,3.6638782455071963,0.6068,0.1707676956657312,0.006998061951126794
ely_gt3_repay_oid_cnt_rf_due_p186d,-0.051398480109719535,180.6085214820024,258.1672972852287,0.0029170654307559274,0.0017264207622022323,0.07654827474264064,1.7511581562898855,0.5613,0.12395915069441055,0.0029170654307563875
ely_gt3_repay_amt_rf_due_rto_p96d,-0.07072166947451292,342.21745187236803,362.14240454631414,0.004118587436353016,0.0026216942420543062,0.10857340219729514,1.5021362819069535,0.5783,0.14814940499721774,0.004118587436354123
repay_cnt_in_table_rf_repay_p7d,-0.04620576651429311,53.32163383736731,96.21546258936885,0.0034536497699816926,0.001234766140278971,0.10171899769849528,2.113396690328715,0.5517,0.0982618215533424,0.003453649769981357
ely_gt14_repay_cnt_rf_due_p66d,-0.06736692022347361,310.77280921408175,325.2813926150013,0.004177665385494467,0.00464984925261146,0.11981571298706079,1.879567458096509,0.5583,0.11506002168484852,0.004177665385494694
ely_gt0_repay_amt_rf_due_sum_p96d,-0.09246949048736858,588.0426869770221,584.5611476660342,0.006935923827749435,0.0027503865198088002,0.19158734560847407,3.0060284459580995,0.6083,0.17482431875595017,0.006935923827750067
ely_gt0_repay_amt_rf_repay_rto_p7d,-0.08884328803470935,197.87981618202167,196.333711362053,0.005602545770270917,0.005709405779773888,0.14137254580408784,0.7564566084915894,0.5934,0.18688784553814852,0.005602545770271432
ely_gt1_repay_amt_rf_due_max_p96d,-0.08598088658119216,507.81889271870506,512.5520914853486,0.0062781218371560366,0.0029054247694003735,0.17630601144744928,2.6096923942986963,0.5964,0.15765864968640708,0.006278121837156242
ovd_gt1_repay_amt_rf_repay_rto_p36d,0.09973380760628073,672.9524718908692,666.2786201182612,0.004276277587473343,0.03577749357966573,0.0898830033482867,1.6835657134354327,0.5267,0.05338847342339503,0.004276277587474928
ely_gt30_repay_amt_rf_repay_sum_p96d,-0.05971921613705947,246.68571409329476,245.8130706876408,0.0034519697790417747,0.0074301740744347365,0.10702674196719342,1.4116852920163896,0.5379,0.07581487359291039,0.0034519697790421715
ely_gt14_repay_amt_rf_repay_mean_p96d,-0.07283881171857713,367.6208688254063,401.0026816807782,0.00514891244444432,0.005617179967671834,0.14879948724679218,2.137192207979239,0.565,0.12929631627743932,0.005148912444445662
ely_gt3_repay_amt_rf_repay_rto_p96d,-0.07252955625412477,364.4893689265184,363.6108610547336,0.0040949273999850155,0.0031610068364502,0.10808878918736865,0.9414981935091197,0.5776,0.14657633978888118,0.004094927399984668
ely_gt1_repay_amt_rf_due_sum_p96d,-0.08733156709863919,524.0225256572879,527.2295607864335,0.006430529703243648,0.002975768955924568,0.17993167536125265,2.7674235576023305,0.5967,0.16389181734730873,0.006430529703243476
ely_gt3_repay_oid_cnt_rf_repay_p96d,-0.05929848049886964,243.20982069348233,307.56150403842764,0.003382745360833661,0.0017579203944374224,0.08790830741375752,2.2157936036959707,0.571,0.13888643672709244,0.0033827453608353186
ovd_gt1_repay_amt_rf_repay_max_p36d,0.10021168109582865,679.5229640675334,672.719020307112,0.004351343891702164,0.03484514320775783,0.09162160217895664,1.6626417340222137,0.5276,0.05510604016735966,0.004351343891703286
normal_days_rf_due_mean_p7d,-0.08615315466522454,150.73141639566205,153.42651897162233,0.006371742855587725,0.003529290465945243,0.17416543990419397,2.5781447507814326,0.5917,0.16215888102681564,0.00637174285558597
ely_gt1_repay_cnt_rf_repay_p36d,-0.0707188278819148,336.6910525402667,371.7859187935357,0.004815736320559483,0.002799168697884523,0.1382358861583597,2.2137541973735946,0.5744,0.13184529807303813,0.004815736320560672
normal_repay_amt_rf_repay_sum_p36d,-0.08893672166255245,534.0661994853974,603.6284685090877,0.007438986722230312,0.002239358161977455,0.21028019623313723,3.8421560762225457,0.6083,0.16149920460441813,0.00743898672223151
normal_days_rf_repay_mean_p7d,-0.09545103366905992,229.14960461910457,239.12271048966164,0.008642262112628696,0.0041887079133147535,0.26384787001378274,3.7893146489711858,0.6043,0.16816603946974362,0.008642262112628064
ely_gt3_repay_amt_rf_due_median_p66d,-0.06403399205723956,280.6595070547426,296.93948031268087,0.003575783634766294,0.0026355492762879826,0.09820004972377135,1.7948614772928864,0.565,0.12394056087334626,0.0035757836347673094
ovd_gt0_repay_amt_rf_repay_max_p36d,0.09986649283971874,674.8025915894656,927.1694051493345,0.0066884649490933645,0.020650261939816807,0.14505868869357902,2.5677716710913936,0.5516,0.10370226103156041,0.0066884649490966935
normal_days_rf_repay_median_p36d,-0.08753895126559617,517.2822412739436,525.4828602893795,0.006745036684277783,0.003223962969709305,0.19212600090852577,2.717406362471208,0.5956,0.1562775497189014,0.0067450366842786895
ely_gt1_repay_oid_rto_rf_due_p96d,-0.06743978422829562,311.52618054008,310.1184169359766,0.0033408897417168126,0.0033440557828677683,0.08539062598716635,0.5947073713895582,0.5718,0.14358427370363291,0.0033408897417163755
ely_gt14_repay_oid_rto_rf_due_p186d,-0.07443964232364181,379.9361621055595,391.80936049502566,0.0052057084848524116,0.0057451100572790854,0.15446701789032943,2.1781324629421626,0.5642,0.12621252026986485,0.005205708484853008
ely_gt1_repay_amt_rf_repay_mean_p7d,-0.07212315664113225,130.3158771967873,141.9487054959783,0.004539511966669851,0.0025632601852000484,0.12317885148014467,2.18175705234961,0.5812,0.15091055396306208,0.00453951196666997
